Date	Time	Severity	Direction	Truck	Postmile
20060828	0616	Severe Injury	N	FALSE	22.67
20060828	0730	Property Damage	S	FALSE	25.39
20060828	0731	Property Damage	S	FALSE	25.4
20060828	0732	Property Damage	S	FALSE	25.32
20060828	0830	Property Damage	N	FALSE	7.38
20060828	1000	Property Damage	N	TRUE	22.69
20060828	1155	Property Damage	S	TRUE	12.51
20060828	1350	Property Damage	S	TRUE	21.932
20060828	1445	Property Damage	N	TRUE	15.899
20060828	1715	Property Damage	S	TRUE	24.36
20060828	1720	Property Damage	S	TRUE	26.55
20060829	0550	Property Damage	S	FALSE	17.44
20060829	0731	Property Damage	S	FALSE	11.861
20060829	1225	Property Damage	S	FALSE	14.75
20060829	1635	Property Damage	S	TRUE	16.23
20060830	1325	Property Damage	S	TRUE	6.58
20060830	1415	Property Damage	S	FALSE	20.35
20060830	1525	Property Damage	S	TRUE	12.02
20060831	0840	Property Damage	S	FALSE	8.055
20060831	1133	Complaint of Pain	S	TRUE	18.28
20060831	1215	Complaint of Pain	S	FALSE	21.02
20060831	1505	Property Damage	N	FALSE	8.39
20060831	1525	Property Damage	S	FALSE	18.19
20060831	1721	Property Damage	S	FALSE	22.07
20060901	0730	Property Damage	S	TRUE	12.87
20060901	0743	Complaint of Pain	N	FALSE	24.532
20060901	0910	Visible Injury	S	TRUE	26.55
20060901	1130	Property Damage	S	TRUE	7.38
20060901	1320	Property Damage	S	TRUE	13.07
20060901	1335	Property Damage	S	FALSE	23.83
20060901	1525	Property Damage	S	FALSE	22.498
20060901	1645	Property Damage	S	FALSE	20.03
20060901	1650	Property Damage	S	FALSE	12.871
20060902	0150	Property Damage	S	FALSE	27.15
20060902	1325	Complaint of Pain	S	FALSE	17.04
20060902	1745	Complaint of Pain	S	FALSE	19.892
20060902	1750	Property Damage	S	FALSE	6.35
20060903	0350	Property Damage	N	FALSE	20.03
20060903	0353	Fatal	N	FALSE	20.14
20060903	1020	Property Damage	N	TRUE	19.32
20060903	1130	Complaint of Pain	N	FALSE	19.504
20060903	1155	Property Damage	N	FALSE	19.504
20060903	1530	Property Damage	N	FALSE	15.99
20060903	1538	Property Damage	S	FALSE	6.272
20060903	1940	Complaint of Pain	N	FALSE	23.13
20060904	1714	Complaint of Pain	N	FALSE	26.18
20060904	1730	Property Damage	S	FALSE	6.331
20060905	0740	Property Damage	N	FALSE	21.96
20060905	0830	Property Damage	S	TRUE	11.02
20060905	0845	Property Damage	S	TRUE	22.57
20060905	1145	Property Damage	S	FALSE	26.55
20060905	1420	Property Damage	S	FALSE	14.02
20060905	1630	Complaint of Pain	N	FALSE	10.86
20060905	1810	Property Damage	N	FALSE	17.47
20060906	0715	Property Damage	N	FALSE	17.114
20060906	1100	Property Damage	S	TRUE	11.91
20060906	1145	Property Damage	N	TRUE	9.84
20060906	1655	Property Damage	N	TRUE	6.98
20060906	1835	Property Damage	S	FALSE	20.03
20060907	0730	Property Damage	S	FALSE	22.62
20060907	1655	Complaint of Pain	S	FALSE	23.36
20060907	2050	Complaint of Pain	S	FALSE	8.17
20060907	2129	Property Damage	N	FALSE	16.89
20060908	1615	Property Damage	N	TRUE	17.2
20060908	1648	Property Damage	N	FALSE	13.58
20060908	2120	Complaint of Pain	S	FALSE	17.05
20060908	2150	Property Damage	S	FALSE	26.35
20060908	2155	Property Damage	S	FALSE	26.36
20060909	0210	Property Damage	N	FALSE	18.553
20060909	0520	Property Damage	N	TRUE	22.05
20060909	0910	Property Damage	N	TRUE	13.91
20060910	0220	Property Damage	S	FALSE	20.73
20060910	0223	Property Damage	S	FALSE	20.72
20060910	2255	Property Damage	S	FALSE	9.6
20060910	2335	Complaint of Pain	N	FALSE	9.306
20060911	0410	Property Damage	N	FALSE	25.348
20060911	0555	Property Damage	N	FALSE	10.72
20060911	0745	Property Damage	S	FALSE	18.43
20060911	1220	Property Damage	S	TRUE	23.38
20060911	1435	Property Damage	S	TRUE	16.95
20060912	0710	Property Damage	S	FALSE	13.99
20060912	1615	Complaint of Pain	S	FALSE	21.06
20060912	2125	Property Damage	S	FALSE	7.825
20060913	0015	Property Damage	N	TRUE	9.03
20060913	1319	Complaint of Pain	S	TRUE	22.06
20060913	1355	Severe Injury	S	FALSE	25.42
20060913	1600	Property Damage	N	FALSE	10.72
20060913	1700	Property Damage	N	TRUE	6.68
20060913	2022	Visible Injury	N	FALSE	18.316
20060914	0540	Property Damage	S	FALSE	14.05
20060914	0725	Visible Injury	S	FALSE	15.489
20060914	0849	Visible Injury	N	TRUE	24.532
20060914	0920	Visible Injury	S	TRUE	11.91
20060914	0920	Property Damage	S	FALSE	17.36
20060914	0955	Property Damage	S	TRUE	13.65
20060914	1535	Property Damage	N	FALSE	12.39
20060914	1810	Property Damage	S	TRUE	18.196
20060914	2115	Complaint of Pain	N	FALSE	22.91
20060915	0845	Complaint of Pain	N	FALSE	18.316
20060915	1150	Complaint of Pain	S	TRUE	9.31
20060915	1515	Property Damage	S	FALSE	19.82
20060915	1600	Property Damage	N	TRUE	5.98
20060915	1635	Property Damage	S	FALSE	9.51
20060915	1755	Property Damage	N	FALSE	14.49
20060915	1820	Property Damage	S	TRUE	23.99
20060915	1940	Property Damage	S	FALSE	9.91
20060916	1115	Property Damage	N	FALSE	13.97
20060916	1657	Property Damage	S	FALSE	19.893
20060917	0100	Complaint of Pain	S	FALSE	14.93
20060918	0725	Complaint of Pain	N	TRUE	13.93
20060918	0840	Property Damage	S	FALSE	17.75
20060918	1015	Property Damage	S	TRUE	10.69
20060918	1245	Property Damage	S	TRUE	13.17
20060919	0115	Property Damage	S	TRUE	23.8
20060919	0810	Visible Injury	N	FALSE	21.97
20060919	0815	Property Damage	S	FALSE	7.99
20060919	0835	Visible Injury	S	FALSE	7.18
20060919	0930	Property Damage	N	FALSE	15.67
20060920	0835	Complaint of Pain	N	FALSE	17.47
20060920	0920	Property Damage	N	TRUE	16.18
20060920	1100	Property Damage	S	TRUE	24.11
20060920	1110	Visible Injury	N	FALSE	24.34
20060920	1310	Complaint of Pain	S	FALSE	20.03
20060920	1629	Property Damage	N	FALSE	26.29
20060920	1830	Property Damage	N	FALSE	22.91
20060920	1925	Property Damage	N	FALSE	26.18
20060920	2030	Property Damage	S	FALSE	24.71
20060921	0644	Property Damage	N	FALSE	20.3
20060921	0810	Property Damage	N	FALSE	12.04
20060921	0814	Property Damage	N	FALSE	12.02
20060921	0820	Property Damage	N	FALSE	15.899
20060921	1232	Complaint of Pain	N	FALSE	21.97
20060921	1735	Property Damage	S	FALSE	26.644
20060922	0500	Property Damage	N	FALSE	19.32
20060922	0620	Property Damage	N	FALSE	15.329
20060922	0800	Property Damage	S	FALSE	13.13
20060922	0810	Complaint of Pain	S	FALSE	7.93
20060922	0915	Property Damage	S	FALSE	9.17
20060922	1530	Property Damage	N	FALSE	12.87
20060922	1550	Property Damage	S	FALSE	9.624
20060922	1830	Property Damage	N	FALSE	24.77
20060922	2040	Property Damage	S	FALSE	9.44
20060923	0020	Property Damage	N	FALSE	22.44
20060923	0355	Visible Injury	N	FALSE	25.24
20060923	0800	Complaint of Pain	N	TRUE	8.87
20060923	1800	Property Damage	S	FALSE	31.77
20060924	0215	Property Damage	N	FALSE	17.56
20060924	1240	Complaint of Pain	N	FALSE	5.522
20060924	1318	Property Damage	S	FALSE	18.314
20060924	1825	Property Damage	S	FALSE	16.91
20060924	2010	Property Damage	N	FALSE	18.56
20060925	0800	Visible Injury	S	FALSE	23.6
20060925	0925	Property Damage	N	FALSE	6.18
20060925	1445	Complaint of Pain	S	FALSE	15.489
20060925	1515	Property Damage	N	TRUE	25.42
20060925	1520	Property Damage	S	TRUE	13.62
20060925	1725	Property Damage	S	FALSE	21.83
20060925	1730	Property Damage	S	TRUE	22.53
20060925	1940	Property Damage	S	FALSE	9.624
20060925	2500	Property Damage	N	FALSE	17.113
20060926	0255	Visible Injury	N	FALSE	9.47
20060926	0555	Property Damage	S	TRUE	7.79
20060926	0630	Property Damage	S	FALSE	10.94
20060926	0852	Complaint of Pain	N	FALSE	15.48
20060926	1050	Property Damage	N	FALSE	15.42
20060926	1345	Complaint of Pain	N	FALSE	10.687
20060926	1440	Property Damage	N	FALSE	19.44
20060926	1620	Property Damage	N	FALSE	9.03
20060926	1700	Property Damage	S	FALSE	20.97
20060926	1755	Complaint of Pain	N	FALSE	12.135
20060926	1925	Property Damage	S	FALSE	23.71
20060927	0707	Property Damage	S	FALSE	23.88
20060927	0808	Visible Injury	S	FALSE	14.03
20060927	0830	Property Damage	N	TRUE	10.92
20060927	1340	Complaint of Pain	N	FALSE	12.638
20060927	1800	Property Damage	N	TRUE	23.17
20060927	2040	Property Damage	N	FALSE	10.7
20060927	2245	Property Damage	N	TRUE	22.11
20060928	0721	Property Damage	N	FALSE	9.595
20060928	0925	Property Damage	N	FALSE	21.82
20060928	1325	Visible Injury	N	FALSE	22.154
20060928	1445	Property Damage	S	FALSE	17.054
20060928	1458	Complaint of Pain	N	FALSE	19.3
20060929	0534	Property Damage	N	FALSE	22.57
20060929	0540	Property Damage	S	FALSE	19.82
20060929	0620	Visible Injury	N	TRUE	25.33
20060929	1420	Property Damage	S	FALSE	23.5
20060929	1515	Property Damage	S	FALSE	23.89
20060929	2128	Property Damage	N	FALSE	17.05
20060929	2244	Property Damage	N	FALSE	15.33
20060930	1425	Visible Injury	N	TRUE	15.09
20060930	1510	Severe Injury	N	FALSE	26.46
20061001	0210	Property Damage	N	FALSE	7.945
20061001	0945	Property Damage	S	FALSE	13.885
20061001	1010	Property Damage	S	FALSE	23.51
20061002	0105	Property Damage	N	FALSE	27.387
20061002	0540	Property Damage	S	TRUE	14.39
20061002	0630	Property Damage	S	FALSE	18.35
20061002	0640	Complaint of Pain	N	FALSE	22
20061002	1145	Property Damage	S	FALSE	13.49
20061002	1833	Complaint of Pain	N	FALSE	17.12
20061003	0700	Complaint of Pain	S	TRUE	16.21
20061004	0820	Property Damage	N	FALSE	7.9
20061004	0930	Property Damage	N	FALSE	20.26
20061004	1235	Property Damage	N	FALSE	23.134
20061004	1730	Complaint of Pain	S	FALSE	10.69
20061004	1750	Property Damage	N	FALSE	26.173
20061004	1800	Property Damage	N	TRUE	19.75
20061004	1940	Property Damage	S	FALSE	9.55
20061004	2020	Property Damage	N	FALSE	15.03
20061005	0730	Property Damage	N	FALSE	17.113
20061005	1003	Complaint of Pain	N	FALSE	20.41
20061005	1215	Property Damage	N	FALSE	6.84
20061005	2040	Visible Injury	N	FALSE	26.18
20061005	2110	Property Damage	S	FALSE	6.88
20061006	1135	Property Damage	S	TRUE	22.063
20061006	1344	Property Damage	S	FALSE	24.02
20061006	1540	Property Damage	N	FALSE	7.49
20061006	1600	Complaint of Pain	S	FALSE	21.83
20061006	1630	Visible Injury	S	FALSE	15.39
20061006	1930	Visible Injury	S	FALSE	9.7
20061007	0310	Visible Injury	S	FALSE	9.98
20061008	0330	Property Damage	S	FALSE	9.624
20061008	0615	Property Damage	S	FALSE	8.055
20061008	1910	Visible Injury	S	FALSE	21.91
20061008	2105	Visible Injury	S	FALSE	23.12
20061008	2130	Complaint of Pain	N	FALSE	23.574
20061008	2345	Property Damage	N	FALSE	21.36
20061009	0545	Visible Injury	N	TRUE	18.91
20061009	0630	Property Damage	S	TRUE	18.11
20061009	0645	Property Damage	N	FALSE	18.36
20061009	0710	Property Damage	N	FALSE	24.533
20061009	0758	Property Damage	N	TRUE	21.72
20061009	1224	Property Damage	S	FALSE	23.88
20061009	1225	Property Damage	S	FALSE	23.83
20061009	1645	Visible Injury	N	FALSE	24.6
20061009	1646	Property Damage	N	FALSE	24.6
20061009	1648	Property Damage	N	TRUE	21.808
20061010	0829	Property Damage	N	FALSE	15.9
20061010	0855	Complaint of Pain	S	FALSE	25.52
20061010	0910	Property Damage	N	FALSE	10.92
20061010	1420	Property Damage	N	FALSE	26.31
20061010	1440	Complaint of Pain	N	TRUE	24.44
20061011	0050	Property Damage	S	FALSE	7.93
20061011	0555	Property Damage	N	FALSE	9.306
20061011	0625	Property Damage	S	TRUE	19.42
20061011	0725	Property Damage	N	FALSE	19.81
20061011	1711	Property Damage	S	TRUE	22.498
20061011	2015	Property Damage	S	FALSE	14
20061012	1508	Complaint of Pain	S	FALSE	22.57
20061012	1545	Property Damage	N	TRUE	23.07
20061012	1835	Property Damage	N	FALSE	17.11
20061012	2350	Property Damage	N	FALSE	7.59
20061012	2350	Property Damage	N	FALSE	19.51
20061013	0230	Property Damage	N	FALSE	14.096
20061013	0750	Property Damage	N	TRUE	23.36
20061013	0815	Property Damage	N	FALSE	13.811
20061013	0835	Property Damage	S	FALSE	18.16
20061013	1345	Visible Injury	N	TRUE	23.56
20061013	2045	Property Damage	S	FALSE	16.79
20061013	2210	Property Damage	S	FALSE	15.49
20061014	0040	Property Damage	S	FALSE	6.5
20061014	0115	Property Damage	N	FALSE	5.057
20061014	0116	Visible Injury	N	FALSE	26.98
20061014	0245	Visible Injury	N	FALSE	7.79
20061014	0807	Property Damage	S	FALSE	6
20061014	1430	Visible Injury	N	FALSE	24.123
20061014	1653	Property Damage	N	FALSE	6.228
20061014	2120	Property Damage	S	FALSE	16.88
20061015	0259	Complaint of Pain	S	FALSE	5.5
20061015	0319	Property Damage	N	FALSE	6.476
20061015	0620	Property Damage	N	FALSE	20.92
20061016	0910	Property Damage	N	FALSE	23.51
20061016	0920	Property Damage	S	FALSE	18.48
20061016	1005	Property Damage	N	FALSE	16.85
20061016	1130	Property Damage	S	TRUE	13.07
20061016	1130	Property Damage	S	TRUE	11.59
20061016	1230	Complaint of Pain	S	TRUE	12.01
20061016	1645	Property Damage	N	FALSE	22.51
20061016	1910	Complaint of Pain	S	FALSE	9.83
20061016	2115	Property Damage	N	TRUE	6.36
20061017	0325	Property Damage	S	FALSE	18.36
20061017	0655	Property Damage	N	TRUE	22.53
20061017	1030	Property Damage	N	TRUE	13.99
20061017	1225	Property Damage	N	TRUE	23.16
20061017	1825	Property Damage	S	FALSE	13.92
20061017	1845	Property Damage	S	FALSE	13.91
20061017	1850	Property Damage	S	FALSE	17.08
20061017	1915	Property Damage	S	FALSE	21.23
20061017	1941	Visible Injury	S	FALSE	15.489
20061018	0725	Complaint of Pain	S	TRUE	14.36
20061018	0755	Complaint of Pain	S	FALSE	24.18
20061018	1245	Visible Injury	S	TRUE	9.27
20061018	1400	Complaint of Pain	N	FALSE	23.02
20061018	1430	Property Damage	N	FALSE	15.899
20061018	1715	Property Damage	S	FALSE	12.769
20061018	2200	Property Damage	S	FALSE	26.423
20061018	2320	Property Damage	N	FALSE	7.7
20061019	1625	Property Damage	N	FALSE	9.06
20061019	1640	Property Damage	S	FALSE	19.81
20061019	1700	Property Damage	N	FALSE	23.11
20061019	1715	Property Damage	S	FALSE	8.39
20061019	1720	Property Damage	N	TRUE	23.134
20061019	1925	Complaint of Pain	S	FALSE	23.76
20061019	2020	Property Damage	S	TRUE	22.063
20061019	2050	Property Damage	N	FALSE	18.34
20061020	1200	Property Damage	N	TRUE	22.65
20061020	1620	Property Damage	N	FALSE	14.761
20061020	1815	Complaint of Pain	S	FALSE	8.055
20061020	1840	Property Damage	S	FALSE	9.51
20061020	1845	Complaint of Pain	N	FALSE	23.12
20061020	1900	Property Damage	N	FALSE	9.723
20061020	2024	Property Damage	N	FALSE	5.98
20061021	1010	Complaint of Pain	N	TRUE	16.11
20061021	1355	Complaint of Pain	N	FALSE	25.49
20061021	2350	Property Damage	S	FALSE	7.84
20061022	0030	Property Damage	S	FALSE	17.73
20061022	0215	Fatal	S	FALSE	24
20061022	0325	Property Damage	S	FALSE	20.26
20061022	0525	Visible Injury	S	FALSE	17.89
20061022	1400	Property Damage	N	FALSE	14.87
20061022	1810	Property Damage	N	FALSE	18.42
20061022	1840	Complaint of Pain	N	FALSE	8.19
20061022	1859	Property Damage	N	FALSE	18.29
20061023	0020	Property Damage	N	FALSE	15.71
20061023	0022	Complaint of Pain	N	FALSE	15.77
20061023	0630	Property Damage	S	FALSE	22.55
20061023	0729	Property Damage	S	FALSE	24.51
20061023	0730	Property Damage	S	FALSE	24.52
20061023	1020	Property Damage	N	FALSE	22.54
20061023	1115	Property Damage	N	TRUE	10.62
20061023	1145	Property Damage	N	TRUE	10.62
20061023	1255	Property Damage	N	TRUE	21.808
20061023	1400	Property Damage	S	TRUE	14.95
20061023	1615	Property Damage	S	FALSE	10.8
20061023	1750	Property Damage	S	FALSE	9.81
20061024	0550	Property Damage	S	FALSE	14.89
20061024	0830	Property Damage	N	FALSE	22.63
20061024	1135	Property Damage	N	FALSE	23.31
20061024	1145	Property Damage	S	FALSE	17.08
20061024	1505	Property Damage	N	FALSE	12.638
20061024	1505	Property Damage	S	TRUE	23.5
20061024	1530	Property Damage	N	FALSE	15.899
20061025	0810	Property Damage	S	FALSE	9.624
20061025	0815	Property Damage	S	FALSE	9.624
20061025	1105	Property Damage	S	FALSE	9.741
20061025	1125	Property Damage	S	TRUE	24.13
20061025	1445	Complaint of Pain	N	FALSE	18.94
20061025	2135	Property Damage	N	FALSE	16.93
20061026	1225	Property Damage	S	TRUE	19.41
20061026	1441	Property Damage	N	TRUE	23.56
20061026	1540	Property Damage	N	TRUE	21.808
20061026	1550	Property Damage	S	TRUE	24.16
20061026	1830	Property Damage	N	TRUE	8.59
20061027	0700	Property Damage	S	FALSE	9.52
20061027	0745	Property Damage	N	FALSE	23.55
20061027	0940	Visible Injury	N	FALSE	22.37
20061027	1210	Property Damage	S	FALSE	26.88
20061027	2004	Visible Injury	S	FALSE	15.907
20061027	2330	Visible Injury	N	TRUE	22.58
20061028	0025	Property Damage	S	FALSE	13.822
20061028	0320	Property Damage	N	FALSE	24.43
20061028	0320	Property Damage	N	FALSE	20.51
20061028	1040	Property Damage	N	FALSE	25.348
20061028	1430	Property Damage	S	FALSE	9.624
20061028	1550	Severe Injury	S	FALSE	13.339
20061028	1645	Property Damage	S	FALSE	25.185
20061028	1900	Property Damage	N	FALSE	19.84
20061028	1915	Complaint of Pain	S	FALSE	16.21
20061028	1955	Property Damage	N	FALSE	16.79
20061028	2000	Complaint of Pain	S	FALSE	9.71
20061028	2055	Property Damage	N	FALSE	24.49
20061028	2157	Property Damage	S	FALSE	5.544
20061029	0001	Visible Injury	N	FALSE	22.63
20061029	1300	Property Damage	N	FALSE	16.62
20061029	2255	Property Damage	S	FALSE	19.31
20061030	1240	Property Damage	N	TRUE	22.16
20061030	1435	Property Damage	S	TRUE	13.07
20061030	1800	Property Damage	N	TRUE	23.11
20061030	1800	Property Damage	N	FALSE	18.37
20061030	1815	Property Damage	N	TRUE	25.78
20061030	1825	Property Damage	N	FALSE	14.55
20061030	1845	Property Damage	N	FALSE	23.01
20061030	1900	Complaint of Pain	S	FALSE	8.19
20061031	0710	Property Damage	S	FALSE	24.86
20061031	1415	Property Damage	N	FALSE	10.32
20061031	1420	Visible Injury	N	TRUE	27.16
20061031	1600	Property Damage	N	FALSE	6.773
20061031	1740	Property Damage	N	TRUE	15.79
20061031	1900	Complaint of Pain	N	FALSE	23.15
20061031	2216	Property Damage	S	FALSE	13.66
20061101	0110	Visible Injury	S	FALSE	18.51
20061101	0200	Property Damage	N	TRUE	18.51
20061101	0840	Complaint of Pain	N	FALSE	19.34
20061101	1030	Property Damage	N	TRUE	11.82
20061101	1225	Property Damage	S	FALSE	23.4
20061101	1630	Property Damage	N	TRUE	20.73
20061102	0700	Property Damage	N	FALSE	26.32
20061102	0724	Property Damage	N	FALSE	21.74
20061102	0725	Property Damage	S	TRUE	18.65
20061102	0825	Property Damage	N	FALSE	20.01
20061102	0945	Property Damage	S	FALSE	21.13
20061102	1140	Property Damage	S	FALSE	32.25
20061102	1430	Property Damage	S	FALSE	15.7
20061102	1440	Property Damage	S	FALSE	10.92
20061102	1845	Complaint of Pain	S	FALSE	10.92
20061103	0720	Property Damage	S	TRUE	23.85
20061103	0730	Complaint of Pain	N	FALSE	13.56
20061103	1229	Property Damage	N	FALSE	18.553
20061103	1240	Property Damage	N	FALSE	18.21
20061103	2200	Property Damage	N	FALSE	15.9
20061104	0205	Complaint of Pain	S	TRUE	11.03
20061104	1213	Property Damage	S	TRUE	13.61
20061104	1415	Property Damage	N	FALSE	11.61
20061104	2325	Property Damage	S	FALSE	21.14
20061105	0825	Complaint of Pain	N	FALSE	13.811
20061105	0915	Property Damage	S	FALSE	26.55
20061105	0920	Property Damage	S	FALSE	19.93
20061105	1010	Property Damage	S	FALSE	15.04
20061105	1800	Property Damage	N	FALSE	18.56
20061105	1830	Property Damage	N	FALSE	12.78
20061106	0905	Complaint of Pain	S	TRUE	13.17
20061106	1050	Property Damage	N	FALSE	7.8
20061106	1100	Property Damage	N	FALSE	7.8
20061106	1340	Property Damage	S	FALSE	25.185
20061106	1455	Property Damage	S	TRUE	22.11
20061106	1800	Property Damage	N	FALSE	22.49
20061107	0650	Property Damage	S	FALSE	23.71
20061107	0810	Complaint of Pain	N	FALSE	22.93
20061107	0815	Property Damage	S	TRUE	15
20061107	0815	Property Damage	N	FALSE	21.25
20061107	0830	Property Damage	N	FALSE	14.37
20061107	1130	Property Damage	S	TRUE	10.94
20061107	1210	Complaint of Pain	N	FALSE	8.9
20061107	1225	Property Damage	N	FALSE	9.04
20061107	1705	Property Damage	N	FALSE	5.98
20061107	1730	Property Damage	S	TRUE	15.07
20061107	1750	Property Damage	N	FALSE	10.73
20061107	1915	Complaint of Pain	S	FALSE	23.74
20061107	2145	Property Damage	N	TRUE	22.16
20061108	0410	Complaint of Pain	S	FALSE	18.24
20061108	0815	Property Damage	S	FALSE	24.43
20061108	0855	Property Damage	S	FALSE	23.87
20061108	1505	Complaint of Pain	S	FALSE	13.74
20061109	0832	Property Damage	N	FALSE	21.84
20061109	1139	Property Damage	S	FALSE	24.45
20061109	1140	Property Damage	S	FALSE	24.46
20061109	2025	Property Damage	S	FALSE	19.71
20061109	2345	Fatal	S	FALSE	9.93
20061110	0430	Property Damage	S	FALSE	9.51
20061110	0620	Property Damage	S	TRUE	10.62
20061110	1150	Property Damage	S	TRUE	22.07
20061110	1810	Visible Injury	S	FALSE	21.23
20061110	1850	Property Damage	S	FALSE	23.89
20061110	1925	Property Damage	N	FALSE	18.32
20061111	0101	Property Damage	S	FALSE	18.314
20061111	1700	Property Damage	S	FALSE	7.825
20061111	1855	Complaint of Pain	N	FALSE	18.628
